ID_TEMPERATURA,FECHA,AÑO,TEMPERATURA_MEDIA,VV_MAXIMA,VV_MEDIA,ID_INCENDIO,CLAVE,ESTADO,MUNICIPIO,COORDENADA_1,COORDENADA_2,COORDENADAS_REFERENCIA,COORDENADAS,CAUSA,TIPO_VEGETACION,TIPO_INCENDIO,FECHA_INICIO,FECHA_EXT,HECTAREAS,TIPO_IMPACTO,DETECCION,LLEGADA,DURACION,COSTOS,FECHA,HORA,CO,MAX(CO),MIN(CO),AVG(CO),NO2,MAX(NO2),MIN(NO2),AVG(NO2),O3,MAX(O3),MIN(O3),AVG(O3),PM10,MAX(PM10),MIN(PM10),AVG(PM10),SO2,MAX(SO2),MIN(SO2),AVG(SO2),BANDERA_INCENDIO
5914,30/03/2012,2012,20,27.8,7.8,674,12-14-0194,Jalisco,Tala,0,0,000-000,0°0´0¨ - 0°0´0¨,Fumadores,BosquedeEncino,Superficial,30/03/2012,30/03/2012,2,minimo,12:30:00,12:30:00,03:00:00,0,30/03/2012,00:00:00,0.35,1.76,0.21,0.427083332,0.016,0.039,0.005,0.014541667,0.031,0.059,0.007,0.03375,17.3,34.4,0,13.82083331,0.001,0.004,0.001,0.00125,1
5915,31/03/2012,2012,20,29.4,7.4,612,1,JALISCO,ZAPOPAN,1032948,20439,1032948-20439,103 29 48  -  20 43 9,ACTIVIDADESAGROPECUARIAS,BOSQUEDEENCINO-PINO,SUPERFICIAL,31/03/2012,31/03/2012,0,,,,,0,31/03/2012,00:00:00,0.34,1.01,0.29,0.400833336,0.008,0.021,0.005,0.010458333,0.03,0.05,0.006,0.029541666,10.8,16,4.7,8.954166651,0.001,0.003,0.001,0.001166667,1
5915,31/03/2012,2012,20,29.4,7.4,675,12-14-0195,Jalisco,Tala,0,0,000-000,0°0´0¨ - 0°0´0¨,Fumadores,BosquedeEncino,Superficial,31/03/2012,31/03/2012,3,minimo,02:00:00,12:40:00,04:30:00,0,31/03/2012,00:00:00,0.34,1.01,0.29,0.400833336,0.008,0.021,0.005,0.010458333,0.03,0.05,0.006,0.029541666,10.8,16,4.7,8.954166651,0.001,0.003,0.001,0.001166667,1
5916,01/04/2012,2012,19,29.4,9.4,,,,,,,,,,,,,,,,,,,,01/04/2012,00:00:00,0,1.19,0,0.422500001,0,0.024,0,0.009958333,0,0.053,0,0.028916666,0,17.8,0,8.037499944,0,0.01,0,0.0015,0
5917,02/04/2012,2012,19,31.3,8.7,,,,,,,,,,,,,,,,,,,,02/04/2012,00:00:00,0.38,1.17,0.21,0.442083331,0.011,0.027,0.004,0.012875,0.031,0.056,0.005,0.033625,11.7,23,3,10.77916658,0.001,0.005,0.001,0.001333333,0
5918,03/04/2012,2012,19,29.4,9.1,,,,,,,,,,,,,,,,,,,,03/04/2012,00:00:00,0.25,0.98,0.25,0.403750001,0.013,0.027,0.004,0.01175,0.033,0.07,0.008,0.043208333,7,20.7,3,11.75833318,0.001,0.003,0.001,0.001125,0
5919,04/04/2012,2012,19,13,4.6,,,,,,,,,,,,,,,,,,,,04/04/2012,00:00:00,0.27,2.13,0.25,0.710833336,0.013,0.059,0.006,0.021458334,0.039,0.108,0.006,0.042166667,12.4,35.1,4.8,16.68749984,0.001,0.003,0.001,0.001208333,0
5920,05/04/2012,2012,20,29.4,7.2,,,,,,,,,,,,,,,,,,,,05/04/2012,00:00:00,0.44,1.03,0.19,0.492083332,0.012,0.03,0.006,0.016166667,0.036,0.056,0.006,0.030791667,20.5,24.1,6.7,14.72499998,0.001,0.002,0.001,0.001125,0
5921,06/04/2012,2012,18,31.3,11.3,,,,,,,,,,,,,,,,,,,,06/04/2012,00:00:00,0.52,0.79,0.16,0.372083332,0.011,0.022,0.003,0.011125,0.023,0.06,0.004,0.032583333,13.3,17.8,1,8.029166698,0.001,0.001,0.001,0.001,0
5922,07/04/2012,2012,20,31.3,9.4,,,,,,,,,,,,,,,,,,,,07/04/2012,00:00:00,0.19,0.86,0.15,0.374166669,0.006,0.037,0.003,0.012791667,0.039,0.059,0.006,0.034583333,11.6,17.7,1.1,9.808333337,0.001,0.002,0.001,0.001166667,0
5923,08/04/2012,2012,20,27.8,7.4,,,,,,,,,,,,,,,,,,,,08/04/2012,00:00:00,0.21,1.36,0.14,0.442500003,0.009,0.03,0.005,0.013666667,0.028,0.066,0.005,0.031791667,12,25.9,4.6,9.958333294,0.001,0.005,0.001,0.001458333,0
5924,09/04/2012,2012,21,22.2,6.5,,,,,,,,,,,,,,,,,,,,09/04/2012,00:00:00,0.33,1.45,0.22,0.52291667,0.008,0.036,0.006,0.015208333,0.037,0.086,0.005,0.038083333,20.2,33.8,7.6,17.13333337,0.001,0.004,0.001,0.001333333,0
5925,10/04/2012,2012,22,25.9,7,,,,,,,,,,,,,,,,,,,,10/04/2012,00:00:00,0.28,1.46,0.25,0.556666667,0.006,0.049,0.005,0.015416667,0.041,0.072,0.005,0.037833333,14.8,31.6,2.5,15.69583331,0.001,0.006,0.001,0.001541667,0
5926,11/04/2012,2012,21,35.2,8.3,,,,,,,,,,,,,,,,,,,,11/04/2012,00:00:00,0.33,1.49,0.16,0.376666668,0.006,0.028,0.004,0.011375,0.038,0.075,0.005,0.04075,14.1,29.2,4.8,13.4458334,0.001,0.003,0.001,0.001208333,0
5927,12/04/2012,2012,21,37,10.9,,,,,,,,,,,,,,,,,,,,12/04/2012,00:00:00,0.3,2.16,0.17,0.554166665,0.012,0.051,0.005,0.0155,0.027,0.062,0.004,0.032375,10,34.4,1,16.08333329,0.001,0.012,0.001,0.002125,0
5928,13/04/2012,2012,21,31.3,9.1,,,,,,,,,,,,,,,,,,,,13/04/2012,00:00:00,0.3,1.77,0.22,0.552083333,0.01,0.064,0.007,0.021291667,0.04,0.069,0.005,0.035333333,17.9,41.5,3,20.22083326,0.001,0.012,0.001,0.002083333,0
5929,14/04/2012,2012,21,29.4,8,606,1,JALISCO,ZAPOPAN,10336201,2046175,10336201-2046175,103 36 20.1  -  20 46 17.5,FUMADORES,BOSQUEDEPINO,SUPERFICIAL,14/04/2012,15/04/2012,0,,,,,0,14/04/2012,00:00:00,0.3,1.35,0.26,0.47708334,0.015,0.029,0.005,0.01475,0.027,0.057,0.005,0.0335,21.2,26.4,0,13.7166667,0.001,0.006,0.001,0.002,1
5929,14/04/2012,2012,21,29.4,8,669,12-14-0168,Jalisco,Zapopan,2042483,10334267,2042483-10334267,20°42´48.3¨ - 103°34´26.7¨,Fumadores,BosquedePino,Superficial,14/04/2012,15/04/2012,1,minimo,12:05:00,12:15:00,02:40:00,0,14/04/2012,00:00:00,0.3,1.35,0.26,0.47708334,0.015,0.029,0.005,0.01475,0.027,0.057,0.005,0.0335,21.2,26.4,0,13.7166667,0.001,0.006,0.001,0.002,1
5930,15/04/2012,2012,20,35.2,8.1,,,,,,,,,,,,,,,,,,,,15/04/2012,00:00:00,0.35,0.79,0.2,0.387499999,0.01,0.028,0.004,0.011916667,0.038,0.061,0.006,0.039291666,23,36.5,1,11.90416674,0.001,0.006,0.001,0.001333333,0
5931,16/04/2012,2012,20,27.8,6.1,607,1,JALISCO,ZAPOPAN,10334463,2044561,10334463-2044561,103 34 46.3  -  20 44 56.1,LIMPIADEDERECHOSDEVIA,BOSQUEDEENCINO,SUPERFICIAL,16/04/2012,16/04/2012,0,,,,,0,16/04/2012,00:00:00,0.29,2.9,0.25,0.683333332,0.013,0.062,0.006,0.018625,0.037,0.082,0.005,0.041250001,4.3,39.4,3.2,15.91666678,0.001,0.015,0.001,0.003208333,1
5931,16/04/2012,2012,20,27.8,6.1,608,1,JALISCO,ZAPOPAN,1033240,204529,1033240-204529,103 32 40  -  20 45 29,LIMPIADEDERECHOSDEVIA,PASTIZALNATURAL,SUPERFICIAL,16/04/2012,16/04/2012,0,,,,,0,16/04/2012,00:00:00,0.29,2.9,0.25,0.683333332,0.013,0.062,0.006,0.018625,0.037,0.082,0.005,0.041250001,4.3,39.4,3.2,15.91666678,0.001,0.015,0.001,0.003208333,1
5931,16/04/2012,2012,20,27.8,6.1,670,12-14-0170,Jalisco,Zapopan,204315,103337,204315-103337,20°43´15¨ - 103°33´7¨,Fumadores,BosquedePino,Superficial,16/04/2012,16/04/2012,2,minimo,12:05:00,12:30:00,03:05:00,0,16/04/2012,00:00:00,0.29,2.9,0.25,0.683333332,0.013,0.062,0.006,0.018625,0.037,0.082,0.005,0.041250001,4.3,39.4,3.2,15.91666678,0.001,0.015,0.001,0.003208333,1
5931,16/04/2012,2012,20,27.8,6.1,671,12-14-0186,Jalisco,Zapopan,2038579,10328257,2038579-10328257,20°38´57.9¨ - 103°28´25.7¨,Fumadores,PastizalNatural,Superficial,16/04/2012,16/04/2012,1,minimo,12:05:00,12:20:00,12:50:00,0,16/04/2012,00:00:00,0.29,2.9,0.25,0.683333332,0.013,0.062,0.006,0.018625,0.037,0.082,0.005,0.041250001,4.3,39.4,3.2,15.91666678,0.001,0.015,0.001,0.003208333,1
5932,17/04/2012,2012,21,31.3,8.1,609,1,JALISCO,ZAPOPAN,10332577,2045564,10332577-2045564,103 32 57.7  -  20 45 56.4,FUMADORES,PASTIZALNATURAL,SUPERFICIAL,17/04/2012,17/04/2012,0,,,,,0,17/04/2012,00:00:00,0.38,3.07,0.31,0.746249997,0.013,0.052,0.007,0.020375,0.041,0.081,0.005,0.042875,14.3,47.2,8.5,18.96666674,0.001,0.021,0.001,0.003375,1
5932,17/04/2012,2012,21,31.3,8.1,610,1,JALISCO,ZAPOPAN,10335557,204442,10335557-204442,103 35 55.7  -  20 44 4.2,FUMADORES,PASTIZALNATURAL,SUPERFICIAL,17/04/2012,18/04/2012,0,,,,,0,17/04/2012,00:00:00,0.38,3.07,0.31,0.746249997,0.013,0.052,0.007,0.020375,0.041,0.081,0.005,0.042875,14.3,47.2,8.5,18.96666674,0.001,0.021,0.001,0.003375,1
5932,17/04/2012,2012,21,31.3,8.1,672,12-14-0188,Jalisco,Zapopan,2043152,1033310,2043152-1033310,20°43´15.2¨ - 103°33´10¨,Fumadores,BosquedeEncino,Superficial,17/04/2012,17/04/2012,3,minimo,12:05:00,12:25:00,04:50:00,0,17/04/2012,00:00:00,0.38,3.07,0.31,0.746249997,0.013,0.052,0.007,0.020375,0.041,0.081,0.005,0.042875,14.3,47.2,8.5,18.96666674,0.001,0.021,0.001,0.003375,1
5932,17/04/2012,2012,21,31.3,8.1,673,12-14-0190,Jalisco,Zapopan,203951,103287,203951-103287,20°39´51¨ - 103°28´7¨,Fumadores,PastizalNatural,Superficial,17/04/2012,18/04/2012,1,minimo,12:05:00,12:30:00,02:25:00,0,17/04/2012,00:00:00,0.38,3.07,0.31,0.746249997,0.013,0.052,0.007,0.020375,0.041,0.081,0.005,0.042875,14.3,47.2,8.5,18.96666674,0.001,0.021,0.001,0.003375,1
5933,18/04/2012,2012,21,14.8,5,,,,,,,,,,,,,,,,,,,,18/04/2012,00:00:00,0.3,1.53,0.3,0.518333337,0.007,0.027,0.007,0.01525,0.052,0.082,0.009,0.045875001,13.5,49.9,10.4,19.95833353,0,0,0,0,0
5934,19/04/2012,2012,21,35.2,7.4,,,,,,,,,,,,,,,,,,,,19/04/2012,00:00:00,0.29,1.93,0,0.349583332,0.007,0.036,0,0.009916667,0.045,0.048,0,0.031875,19.6,33.1,3.6,13.89583319,0,0,0,0,0
5935,20/04/2012,2012,21,33.5,11.7,,,,,,,,,,,,,,,,,,,,20/04/2012,00:00:00,0.4,1.38,0.1,0.324999999,0.024,0.041,0.01,0.018625,0.034,0.057,0.005,0.036583334,14.6,30.3,1,12.55833324,0,0,0,0,0
5936,21/04/2012,2012,21,18.3,5.4,613,1,JALISCO,ZAPOPAN,10328592,2038401,10328592-2038401,103 28 59.2  -  20 38 40.1,FUMADORES,BOSQUEDEPINO-ENCINO,SUPERFICIAL,21/04/2012,26/04/2012,0,,,,,0,21/04/2012,00:00:00,0.4,2.02,0.18,0.705833336,0.013,0.079,0.013,0.03025,0.03,0.08,0.006,0.039291667,13.2,26.3,0,7.370833278,0,0,0,0,1
5936,21/04/2012,2012,21,18.3,5.4,676,12-14-0197,Jalisco,Tala,0,0,000-000,0°0´0¨ - 0°0´0¨,Fumadores,PastizalNatural,Superficial,21/04/2012,26/04/2012,2,minimo,12:35:00,12:30:00,01:00:00,0,21/04/2012,00:00:00,0.4,2.02,0.18,0.705833336,0.013,0.079,0.013,0.03025,0.03,0.08,0.006,0.039291667,13.2,26.3,0,7.370833278,0,0,0,0,1
5937,22/04/2012,2012,22,18.3,6.3,,,,,,,,,,,,,,,,,,,,22/04/2012,00:00:00,1.12,1.38,0.24,0.492499998,0.032,0.051,0.011,0.022541667,0.034,0.061,0.009,0.040166667,0,88.9,0,26.64999986,0,0,0,0,0
5938,23/04/2012,2012,22,44.3,10.2,,,,,,,,,,,,,,,,,,,,23/04/2012,00:00:00,0.33,1.33,0.28,0.583333337,0.019,0.054,0.012,0.024333334,0.043,0.067,0.006,0.0375,21.4,94.6,21.1,37.61666632,0,0,0,0,0
5939,24/04/2012,2012,23,16.5,4.1,,,,,,,,,,,,,,,,,,,,24/04/2012,00:00:00,0.4,1.93,0.15,0.6275,0.022,0.051,0.011,0.026541667,0.035,0.077,0.006,0.043333333,64.7,170.4,16.6,52.58749954,0,0,0,0,0
5940,25/04/2012,2012,23,31.3,6.9,,,,,,,,,,,,,,,,,,,,25/04/2012,00:00:00,1.18,1.94,0.38,0.910000001,0.027,0.055,0.014,0.027416667,0.033,0.123,0.008,0.0545,149.6,149.6,38.6,82.90833298,0,0,0,0,0
5941,26/04/2012,2012,23,25.9,6.9,,,,,,,,,,,,,,,,,,,,26/04/2012,00:00:00,0.39,1.45,0.19,0.534166669,0.013,0.051,0.013,0.027291667,0.041,0.112,0.007,0.050625001,51.2,95.4,26.9,54.28333354,0,0,0,0,0
5942,27/04/2012,2012,23,31.3,10,,,,,,,,,,,,,,,,,,,,27/04/2012,00:00:00,0.28,1.42,0.24,0.580416671,0.016,0.052,0.012,0.023958334,0.043,0.084,0.006,0.041291667,59.4,88.8,35.4,55.54999987,0,0,0,0,0
5943,28/04/2012,2012,22,35.2,10.6,,,,,,,,,,,,,,,,,,,,28/04/2012,00:00:00,0.26,2.15,0.1,0.465416667,0.029,0.048,0.011,0.023666667,0.02,0.062,0.005,0.031375,37.7,81.9,11.9,35.25000008,0,0,0,0,0
5944,29/04/2012,2012,22,27.8,8.7,,,,,,,,,,,,,,,,,,,,29/04/2012,00:00:00,0.22,1.54,0.1,0.412500001,0.013,0.048,0.01,0.021208333,0.032,0.068,0.005,0.039,33.9,60.2,1,26.80416669,0,0,0,0,0
5945,30/04/2012,2012,23,25.9,9.1,,,,,,,,,,,,,,,,,,,,30/04/2012,00:00:00,0.1,1.96,0,0.35125,0.013,0.048,0.011,0.021166667,0.039,0.066,0.005,0.038708334,14.6,62.2,0,28.27083341,0,0,0,0,0
5946,01/05/2012,2012,23,20.6,8.3,,,,,,,,,,,,,,,,,,,,01/05/2012,00:00:00,0,0,0,0,0.055,0.055,0.007,0.019333333,0.014,0.077,0.013,0.042791666,75.4,96.6,20.8,52.42083335,0,0,0,0,0
5947,02/05/2012,2012,25,18.3,8.1,,,,,,,,,,,,,,,,,,,,02/05/2012,00:00:00,0,0,0,0,0.008,0.034,0.004,0.012541667,0.034,0.066,0.009,0.03925,54.4,54.4,0,13.55416679,0,0,0,0,0
5948,03/05/2012,2012,24,83.2,10,,,,,,,,,,,,,,,,,,,,03/05/2012,00:00:00,0,0,0,0,0.016,0.038,0.006,0.012791667,0.028,0.059,0.021,0.043375001,0,0,0,0,0,0,0,0,0
5949,04/05/2012,2012,25,16.5,8,,,,,,,,,,,,,,,,,,,,04/05/2012,00:00:00,0,0,0,0,0.037,0.042,0.005,0.014625,0.026,0.07,0.01,0.046708333,0,0,0,0,0,0,0,0,0
5950,05/05/2012,2012,23,25.9,6.7,,,,,,,,,,,,,,,,,,,,05/05/2012,00:00:00,0,0,0,0,0.016,0.025,0.005,0.01225,0.033,0.064,0,0.039791667,0,97.2,0,55.14999978,0,0,0,0,0
5951,06/05/2012,2012,24,27.8,8.5,,,,,,,,,,,,,,,,,,,,06/05/2012,00:00:00,0,0,0,0,0.019,0.05,0.005,0.014375,0.034,0.079,0.012,0.048333334,69,102.3,38.7,62.11666711,0,0,0,0,0
5952,07/05/2012,2012,24,27.8,9.1,,,,,,,,,,,,,,,,,,,,07/05/2012,00:00:00,0,0,0,0,0.029,0.034,0.006,0.013,0.03,0.073,0.015,0.047,61.5,126,36,65.43750048,0,0,0,0,0
5953,08/05/2012,2012,24,38.9,10,,,,,,,,,,,,,,,,,,,,08/05/2012,00:00:00,0,0,0,0,0.013,0.046,0.004,0.014166667,0.036,0.083,0.008,0.048125,69.5,130.8,22.1,56.35000022,0,0,0,0,0
5954,09/05/2012,2012,23,31.3,10.2,,,,,,,,,,,,,,,,,,,,09/05/2012,00:00:00,0,0,0,0,0.047,0.047,0.004,0.013125,0.017,0.088,0.017,0.050125,66.9,85.2,0,46.94583321,0,0,0,0,0
5955,10/05/2012,2012,23,40.7,12.6,,,,,,,,,,,,,,,,,,,,10/05/2012,00:00:00,0,0,0,0,0.012,0.068,0.003,0.0145,0.034,0.056,0.007,0.0335,34.9,83.1,17.2,32.36666656,0,0,0,0,0
5956,11/05/2012,2012,22,38.9,10.7,,,,,,,,,,,,,,,,,,,,11/05/2012,00:00:00,0,0,0,0,0.015,0.043,0.005,0.013666667,0.025,0.054,0.013,0.035875,26.2,129.6,4.8,42.04999999,0,0,0,0,0
5957,12/05/2012,2012,21,27.8,5.4,,,,,,,,,,,,,,,,,,,,12/05/2012,00:00:00,0,0,0,0,0.02,0.02,0.005,0.010583333,0.025,0.083,0.016,0.045666667,55.2,118.5,17.6,45.92083351,0,0,0,0,0
5958,13/05/2012,2012,23,25.9,7.2,,,,,,,,,,,,,,,,,,,,13/05/2012,00:00:00,0,0,0,0,0.014,0.039,0.01,0.019041667,0.028,0.081,0.004,0.032125,43.3,108.9,9.6,36.85416635,0,0,0,0,0
5959,14/05/2012,2012,22,33.5,8.9,,,,,,,,,,,,,,,,,,,,14/05/2012,00:00:00,0,0,0,0,0.03,0.03,0.011,0.020708333,0.021,0.028,0.003,0.010375,33.5,45.4,7,23.89583345,0,0,0,0,0
5960,15/05/2012,2012,24,33.5,11.7,,,,,,,,,,,,,,,,,,,,15/05/2012,00:00:00,0,0,0,0,0.019,0.019,0.006,0.011375,0.019,0.05,0.007,0.02975,33.1,56.4,1.4,19.57916673,0,0,0,0,0
5961,16/05/2012,2012,25,37,8.5,,,,,,,,,,,,,,,,,,,,16/05/2012,00:00:00,0,0,0,0,0.008,0.02,0.003,0.008125,0.022,0.059,0.011,0.035708333,8.8,41.3,0,16.59999992,0,0,0,0,0
5962,17/05/2012,2012,24,33.5,8.1,,,,,,,,,,,,,,,,,,,,17/05/2012,00:00:00,0,0,0,0,0.011,0.026,0.004,0.012375,0.022,0.064,0.005,0.034375,34.9,68.9,0,25.67500011,0,0,0,0,0
5963,18/05/2012,2012,23,27.8,5.2,,,,,,,,,,,,,,,,,,,,18/05/2012,00:00:00,0,0,0,0,0.044,0.044,0.004,0.015333333,0.014,0.092,0.004,0.044333334,56.4,118.8,0,33.88750023,0,0,0,0,0
5964,19/05/2012,2012,24,27.8,8.1,,,,,,,,,,,,,,,,,,,,19/05/2012,00:00:00,0,0,0,0,0.011,0.043,0.007,0.013791667,0.027,0.099,0.004,0.045375,37,120.9,0,49.95833341,0,0,0,0,0
5965,20/05/2012,2012,26,31.3,7.8,,,,,,,,,,,,,,,,,,,,20/05/2012,00:00:00,0,0.5,0,0.145416666,0.048,0.048,0.006,0.016916667,0.018,0.071,0.018,0.043666667,88.1,113.9,11.2,54.64166669,0,0.003,0,0.000625,0
5966,21/05/2012,2012,25,24.1,11.3,,,,,,,,,,,,,,,,,,,,21/05/2012,00:00:00,0.17,1.11,0.1,0.309583332,0.013,0.046,0.006,0.016291667,0.031,0.08,0.01,0.038083333,16.2,35.3,7.4,17.18333328,0.002,0.009,0.001,0.002625,0
5967,22/05/2012,2012,23,27.8,7.6,,,,,,,,,,,,,,,,,,,,22/05/2012,00:00:00,0.2,1.73,0.2,0.441666663,0.009,0.036,0.008,0.015041667,0.04,0.06,0.007,0.03675,23,31.3,7.8,16.33750004,0.001,0.007,0.001,0.002083333,0
5968,23/05/2012,2012,24,35.2,11.1,,,,,,,,,,,,,,,,,,,,23/05/2012,00:00:00,0.51,2.14,0.33,0.707083339,0.012,0.038,0.008,0.020041667,0.029,0.064,0.006,0.031833334,20.6,47.3,5.7,18.49999976,0.003,0.006,0,0.002291667,0
5969,24/05/2012,2012,23,33.5,11.3,,,,,,,,,,,,,,,,,,,,24/05/2012,00:00:00,0.29,1.57,0.27,0.593750002,0.017,0.047,0.006,0.019291667,0.028,0.063,0.005,0.032,8.6,33,7.4,17.40833328,0.004,0.007,0.001,0.002791667,0
5970,25/05/2012,2012,20,25.9,10.2,,,,,,,,,,,,,,,,,,,,25/05/2012,00:00:00,0.41,0.9,0.26,0.439999998,0.017,0.032,0.006,0.014,0.025,0.063,0.006,0.035625,14.5,49.6,2.8,14.85833332,0.002,0.006,0.001,0.001666667,0
5971,26/05/2012,2012,24,27.8,7.8,,,,,,,,,,,,,,,,,,,,26/05/2012,00:00:00,0.31,1.4,0.22,0.492499996,0.015,0.041,0.006,0.016333333,0.023,0.065,0.005,0.033625,11.4,28.9,2.9,13.62500007,0.001,0.003,0.001,0.001208333,0
5972,27/05/2012,2012,24,20.6,6.3,,,,,,,,,,,,,,,,,,,,27/05/2012,00:00:00,0.24,1.51,0.18,0.408333337,0.006,0.031,0.006,0.013458333,0.029,0.083,0.006,0.036916667,11.8,30,5.3,14.3791667,0.001,0.005,0.001,0.001708333,0
5973,28/05/2012,2012,25,24.1,7,,,,,,,,,,,,,,,,,,,,28/05/2012,00:00:00,0.29,1.57,0.2,0.496666667,0.009,0.039,0.006,0.016083333,0.031,0.082,0.005,0.033041667,11.2,36.4,6.2,15.56666684,0.001,0.008,0.001,0.001958333,0
5974,29/05/2012,2012,25,42.4,7.6,,,,,,,,,,,,,,,,,,,,29/05/2012,00:00:00,0.24,1.45,0.18,0.371250002,0.011,0.03,0.005,0.013,0.025,0.058,0.006,0.032875,10.6,30.5,0,12.57916667,0.001,0.003,0.001,0.001291667,0
5975,30/05/2012,2012,26,29.4,7.8,,,,,,,,,,,,,,,,,,,,30/05/2012,00:00:00,0.35,1.76,0.21,0.427083332,0.016,0.039,0.005,0.014541667,0.031,0.059,0.007,0.03375,17.3,34.4,0,13.82083331,0.001,0.004,0.001,0.00125,0
5976,31/05/2012,2012,26,38.9,12.8,614,1,JALISCO,ZAPOPAN,1033652,204534,1033652-204534,103 36 52  -  20 45 34,QUEMADEBASUREROS,BOSQUEDEENCINO,SUPERFICIAL,31/05/2012,31/05/2012,0,,,,,0,31/05/2012,00:00:00,0.34,1.01,0.29,0.400833336,0.008,0.021,0.005,0.010458333,0.03,0.05,0.006,0.029541666,10.8,16,4.7,8.954166651,0.001,0.003,0.001,0.001166667,1
5976,31/05/2012,2012,26,38.9,12.8,677,12-14-0270,Jalisco,Tala,2039132,103292176,2039132-103292176,20°39´1.32¨ - 103°29´21.76¨,Quemadebasureros,BosquedeEncino-Pino,Mixto,31/05/2012,31/05/2012,8276,moderado,12:05:00,12:05:00,04:50:00,0,31/05/2012,00:00:00,0.34,1.01,0.29,0.400833336,0.008,0.021,0.005,0.010458333,0.03,0.05,0.006,0.029541666,10.8,16,4.7,8.954166651,0.001,0.003,0.001,0.001166667,1
5977,01/06/2012,2012,24,31.3,11.5,,,,,,,,,,,,,,,,,,,,01/06/2012,00:00:00,0.49,1.17,0.27,0.517499997,0.018,0.03,0.005,0.013958333,0.03,0.065,0.01,0.039458333,61.5,79.2,17.5,47.64999994,0.001,0.001,0.001,0.001,0
5978,02/06/2012,2012,25,38.9,11.7,,,,,,,,,,,,,,,,,,,,02/06/2012,00:00:00,0.51,0.85,0.22,0.399166664,0.016,0.021,0.005,0.009833333,0.034,0.057,0.014,0.039958334,50.9,64.2,5,40.82916649,0.001,0.001,0.001,0.001,0
5979,03/06/2012,2012,23,33.5,10,,,,,,,,,,,,,,,,,,,,03/06/2012,00:00:00,0.23,0.9,0.23,0.430833334,0.008,0.027,0.004,0.012208333,0.037,0.064,0.009,0.039291667,33.6,61.8,6.4,36.56666662,0.001,0.002,0.001,0.001125,0
5980,04/06/2012,2012,23,31.3,8.5,666,12-14-0134,Jalisco,Tala,0,0,000-000,0°0´0¨ - 0°0´0¨,Fumadores,BosquedeEncino-Pino,Superficial,04/06/2012,04/06/2012,1,minimo,12:05:00,12:25:00,12:30:00,0,04/06/2012,00:00:00,0.37,2.14,0,0.570000006,0.006,0.043,0,0.014166667,0.042,0.066,0,0.036208334,36.8,78.5,0,24.67916663,0.001,0.003,0,0.001125,1
5981,05/06/2012,2012,24,25.9,8.1,,,,,,,,,,,,,,,,,,,,05/06/2012,00:00:00,0,1.84,0,0.35375,0.006,0.056,0.004,0.016041667,0.046,0.08,0.009,0.047041666,0,87.2,0,27.29583327,0.001,0.002,0.001,0.001125,0
5982,06/06/2012,2012,25,35.2,10.2,,,,,,,,,,,,,,,,,,,,06/06/2012,00:00:00,0.14,1.74,0.14,0.522500003,0.007,0.051,0.005,0.015875,0.04,0.083,0.006,0.0445,48.8,97.2,25.5,54.32916681,0.001,0.005,0.001,0.001416667,0
5983,07/06/2012,2012,24,50,12.2,,,,,,,,,,,,,,,,,,,,07/06/2012,00:00:00,0.36,1.14,0.33,0.534166665,0.024,0.035,0.005,0.011916667,0.032,0.066,0.014,0.044666667,29.4,226.2,21.9,53.77499962,0.002,0.002,0.001,0.001041667,0
5984,08/06/2012,2012,25,38.9,9.8,,,,,,,,,,,,,,,,,,,,08/06/2012,00:00:00,0.41,0.99,0.24,0.429166668,0.008,0.034,0.006,0.015708334,0.039,0.072,0.012,0.0405,42.1,99.6,17.7,51.2249999,0.001,0.002,0.001,0.001041667,0
5985,09/06/2012,2012,25,25.9,8.7,,,,,,,,,,,,,,,,,,,,09/06/2012,00:00:00,0.4,1.15,0.35,0.54208333,0.016,0.035,0.005,0.015375,0.038,0.113,0.011,0.048208333,52.2,124.8,31.4,53.87916684,0.001,0.004,0.001,0.001583333,0
5986,10/06/2012,2012,23,25.9,5.6,,,,,,,,,,,,,,,,,,,,10/06/2012,00:00:00,0.37,0.63,0.17,0.305416668,0.013,0.023,0.006,0.012375,0.039,0.118,0.019,0.052458333,25.7,72.2,19.8,32.9999996,0.001,0.001,0.001,0.001,0
5987,11/06/2012,2012,25,20.6,5.9,,,,,,,,,,,,,,,,,,,,11/06/2012,00:00:00,0.21,0.71,0.1,0.193333332,0.01,0.027,0.005,0.009958333,0.035,0.087,0.016,0.04575,54.9,86.2,18.3,40.56250024,0.002,0.002,0,0.000333333,0
5988,12/06/2012,2012,26,31.3,8.5,,,,,,,,,,,,,,,,,,,,12/06/2012,00:00:00,0.1,0.89,0.1,0.240416666,0.005,0.033,0.005,0.012833333,0.032,0.073,0.006,0.041541667,44.4,106.5,16.9,46.91249967,0,0,0,0,0
5989,13/06/2012,2012,25,20.6,7.6,,,,,,,,,,,,,,,,,,,,13/06/2012,00:00:00,0.22,1.37,0.22,0.596666664,0.01,0.036,0.004,0.013833333,0.029,0.07,0.006,0.036458334,68.8,75.4,15,37.21666686,0,0,0,0,0
5990,14/06/2012,2012,22,33.5,8.3,,,,,,,,,,,,,,,,,,,,14/06/2012,00:00:00,0.43,1.79,0.31,0.623333331,0.006,0.043,0.004,0.018125,0.023,0.089,0.008,0.037833334,35.5,88.2,1.9,28.57916644,0,0,0,0,0
